record_id,tar_tfidf_logreg_score,is_relevant
#2673,0.10729809915208041,0
#2676,0.16498885720345693,0
#2678,0.07462010760611101,0
#268,0.48471189933476605,0
#2685,0.09124826445086555,0
#269,0.13358427641627427,0
#2691,0.14233947121060944,0
#2699,0.10315784418822573,0
#27,0.4030984197457426,0
#270,0.13749960620758983,0
#2700,0.07784618067980181,0
#2703,0.11640542254987447,0
#2704,0.09742108607247124,0
#2705,0.11546594973017131,0
#2708,0.09502794890039086,0
#2709,0.1516159971403062,0
#271,0.551281954436823,0
#2715,0.23636307062375045,0
#2716,0.13243578611242585,0
#272,0.14739024080594995,0
#2723,0.0718215809583706,0
#273,0.19812074940689164,0
#2730,0.09548741760782249,0
#2735,0.10619390944160986,0
#2736,0.0694746418664283,0
#274,0.17889112946799443,0
#2740,0.15945303875404684,0
#2744,0.3319241446652909,0
#2746,0.27148248607804487,0
#2748,0.19776937666286482,0
#2749,0.30467037358509214,0
#275,0.49831668463869394,1
#2755,0.28793600913182804,0
#2759,0.12584270807743342,0
#276,0.10043738555243203,0
#2761,0.3792315386488718,0
#2766,0.0735314675236753,0
#2769,0.09580440892677441,0
#277,0.5576381125885959,1
#2772,0.11446636993915169,0
#2776,0.16120955239086274,0
#2779,0.12907460434038565,0
#278,0.5447099468108064,0
#2782,0.09456974893340753,0
#2789,0.14671149039617828,0
#279,0.7402769467734415,1
#2793,0.09239580483982723,0
#2794,0.19120520255212503,0
#2795,0.1181292159247919,0
#28,0.3555542341625525,0
#280,0.22058912039409592,0
#2800,0.1585899661203487,0
#2801,0.10198030116117154,0
#2805,0.12437057789348836,0
#2807,0.12598878371838554,0
#2809,0.4587286797871642,0
#281,0.43653228396534444,0
#2811,0.16806700030937421,0
#2812,0.1182575178287948,0
#2813,0.16794531324358367,0
#2815,0.10710699796831699,0
#2816,0.09171336397424398,0
#2817,0.1573953367807982,0
#282,0.09532877002127588,0
#2824,0.1833712218066204,0
#2827,0.08984131965449946,0
#2828,0.3208019584174582,1
#2829,0.10810860432096195,0
#283,0.25871091375868904,0
#2835,0.07964776843862884,0
#2837,0.31304081647264564,0
#284,0.23275620389126153,0
#2843,0.10823299776977674,0
#2847,0.12612079335731122,0
#2848,0.31220337935464376,0
#285,0.4455375249241445,0
#2850,0.13694473793845616,0
#2856,0.09125993467534003,0
#2859,0.12281201163934057,0
#286,0.12704860859769423,0
#2861,0.08808586626857967,0
#2863,0.284394643882109,0
#2864,0.078883598877865,0
#2866,0.07418100870096724,0
#2867,0.05472317808114339,0
#2868,0.17427335992839021,0
#287,0.39187128495658063,1
#2870,0.26471628106977896,0
#2879,0.17084493226700453,0
#288,0.14719252962190613,0
#2882,0.05348655678252266,0
#2885,0.12157627511715172,0
#2889,0.09807242910022945,0
#289,0.11608401273988748,0
#2891,0.21333697851645728,0
#2893,0.26424433799757335,0
#2894,0.30490377595317947,0
#2895,0.10996567272362552,0
#29,0.5271253372987789,0
#290,0.8029006239948907,1
#2909,0.10664144878985303,0
#291,0.21919886990644138,0
#2910,0.1106346719616933,0
#2911,0.08799033816451356,0
#2915,0.2919421329271596,0
#292,0.5375171945772651,1
#2922,0.2066705235194726,0
#2924,0.16334244996413044,0
#2925,0.10516593348210178,0
#2927,0.12196754684010408,0
#2929,0.21716049365235868,0
#293,0.7271885686147477,0
#2931,0.15146709429672156,0
#2932,0.18546939215709243,0
#2934,0.12454524514988313,0
#2935,0.22794529691296572,0
#2936,0.5225516461306161,0
#294,0.19165698385238006,0
#2942,0.13463369686071677,0
#2943,0.07627212063339342,0
#2944,0.0600595618186097,0
#2946,0.13219295785401702,0
#2947,0.13934227914005756,0
#2949,0.11762332290279655,0
#295,0.5078329935602142,0
#2956,0.16510591658836266,0
#2957,0.14094411052845793,0
#2958,0.17325451421013394,0
#296,0.6250809072016935,1
#2964,0.25618797555232625,0
#2965,0.14083113324286434,0
#2967,0.10826443010519014,0
#297,0.25404050088636543,0
#2970,0.46548203475804933,0
#2971,0.16781370890061675,0
#2972,0.07162822723163437,0
#2973,0.1457669313224296,0
#2976,0.10956916209920885,0
#2979,0.23849072386943884,0
#298,0.21369997634723378,0
#2981,0.13657737331314043,0
#2984,0.22365856911998347,0
#2987,0.2676792158615674,0
#2988,0.16044142220798321,0
#299,0.5137054308005352,1
#2993,0.18916669942533848,0
#2995,0.132771969462957,0
#2997,0.0760769262456769,0
#3,0.39847898267467974,0
#30,0.1183287830250248,0
#300,0.247676376034717,0
#3001,0.19899554562038754,0
#3003,0.07210056505552465,0
#3004,0.13404346930044989,0
#3006,0.1562015867781628,0
#301,0.8112488994213668,1
#3010,0.2910449965466853,0
#3012,0.21365016708268508,0
#3015,0.10403503179532768,0
#3016,0.09884113686195294,0
#302,0.2265049139585516,0
#3020,0.11067689018719225,0
#3026,0.12965858746031922,0
#3028,0.09390919796270912,0
#3029,0.08061172873766868,0
#303,0.10298795749549026,0
#3037,0.1514551002411659,0
#304,0.8028797435922733,0
#3042,0.1057294897570194,0
#3044,0.10894899923006637,0
#3045,0.20018614061451495,0
#3048,0.16959665072193297,0
#305,0.09742242132595165,0
#3056,0.09948129330233313,0
#3057,0.05831813263979816,0
#306,0.23930862851405338,0
#3061,0.16849165949385236,0
#3065,0.2724777847684792,0
#3069,0.5367314800438913,0
#307,0.7173176821295136,0
#3074,0.20849485609085186,0
#3075,0.1361861938641063,0
#3077,0.10538806563438087,0
#3078,0.13920318027132397,0
#308,0.08656216975413943,0
#3086,0.1599358168511141,0
#309,0.18809272628225007,0
#3096,0.20800132478324893,0
#3097,0.08371566124246801,0
#31,0.10824217308180295,0
#310,0.6128653507151144,1
#3100,0.15827323884923644,0
#3102,0.10352551082307963,0
#3106,0.09393522785722304,0
#3109,0.10431355808833045,0
#311,0.19860297313969863,0
#3110,0.272520535051673,0
#3116,0.3696103431968649,0
#3117,0.11547891449084416,0
#312,0.09193119261211756,0
#3120,0.18775912446148724,0
#3125,0.13088460817807288,0
#3126,0.16084548378719954,0
#3127,0.10568841576190763,0
#313,0.1515434934525964,0
#3131,0.09126368057086004,0
#3133,0.22737606940259486,0
#3134,0.1750220874618142,0
#314,0.1402039878032849,0
#3142,0.0928800923080861,0
#3146,0.16929628590892354,0
#315,0.320933121900575,0
#3154,0.27521718925255667,0
#316,0.1030810579438622,0
#3163,0.425259731174639,0
#3167,0.19344569240847864,0
#3169,0.15390991862408976,0
#317,0.589505925255084,1
#3171,0.07111238544728019,0
#3174,0.07485672914069948,0
#3179,0.12000824028195901,0
#318,0.1842562285379537,0
#3181,0.08530457623868631,0
#3182,0.09484428848136224,0
#319,0.11903267233424691,0
#3197,0.3889125050667981,0
#32,0.23848813595004587,0
#320,0.8019472758634147,1
#3200,0.074280654071302,0
#3205,0.11430342836011595,0
#321,0.560858335673511,0
#3212,0.13098817014685268,0
#3213,0.11369143523009044,0
#3215,0.06498160727086597,0
#3218,0.11316164296535025,0
#322,0.11865522577323252,0
#3223,0.12153092806161417,0
#3224,0.10579320137223372,0
#3226,0.37479204377381015,0
#3227,0.13576714272004398,0
#3228,0.5606109689239968,0
#323,0.10271467694547866,0
#3231,0.11077485528696548,0
#3235,0.11764197181508623,0
#3237,0.08209248082794536,0
#3239,0.09584304946071512,0
#324,0.9007552941936077,1
#3240,0.14673733338698142,0
#3242,0.09077560816203632,0
#3244,0.1858401985172439,0
#3245,0.09479099948906827,0
#3249,0.2532265194903798,0
#325,0.0866112671627608,0
#3252,0.09303382940970699,0
#326,0.22257172350528875,0
#3260,0.07756197856284083,0
#3264,0.13214851880810222,0
#3265,0.10888120200329014,0
#327,0.18951800333432284,0
#3271,0.18798181647886533,0
#3273,0.07963485559405864,0
#3277,0.08568243096705723,0
#328,0.3991517301257683,0
#3283,0.16264605160732226,0
#3287,0.1170651057802266,0
#329,0.1176786744736704,0
#3293,0.4242045768364107,0
#33,0.7038711615798394,1
#330,0.12943934939717075,0
#3304,0.16703062058938165,0
#3305,0.2164301040121752,0
#3306,0.08257821188093323,0
#331,0.6833269182842112,0
#3313,0.1419090995386173,0
#332,0.07657082207816106,0
#3320,0.07718518384437792,0
#3322,0.10828182357545552,0
#3324,0.10565897197031611,0
#333,0.7560277356057021,1
#3333,0.39489141748942425,0
#3334,0.09588085014433076,0
#3335,0.19649887797282475,0
#334,0.6579323651375449,1
#3345,0.130294660039033,0
#3346,0.08814128192457588,0
#3347,0.07454180424084673,0
#3349,0.11607154684080184,0
#335,0.13026129655615054,0
#3351,0.15635207057947162,0
#3355,0.08842120820837361,0
#3357,0.08336501157115839,0
#336,0.3058547992668228,0
#3360,0.08922840921734443,0
#3367,0.06428733313228649,0
#337,0.12322599637744884,0
#3373,0.17918902843601656,0
#338,0.44825353175107907,0
#3380,0.1223188970577713,0
#3381,0.08803383083979052,0
#3383,0.19250707829362632,0
#3385,0.13620866624519262,0
#339,0.6054738268836577,1
#3390,0.13602475323903623,0
#3392,0.29183246700676296,0
#3398,0.21531345770453628,0
#3399,0.2183664725324101,0
#34,0.2700729213056912,0
#340,0.5861751065499782,0
#3400,0.08591667010847656,0
#3405,0.20188049567199293,0
#3406,0.09065100348865515,0
#341,0.8825632158667014,1
#3410,0.09683859056960811,0
#3411,0.07795011361733274,0
#3412,0.08383827494516459,0
#3414,0.12279662150153788,0
#342,0.2059112416261797,0
#3423,0.10378639073759531,0
#3425,0.059601536242097505,0
#3426,0.1600637901860614,0
#343,0.7661345476913926,0
#3430,0.08015143978802708,0
#3433,0.30839748864714095,0
#344,0.22298532782925282,0
#3442,0.1607268235775658,0
#3446,0.12890629000912687,0
#3447,0.08965938041539097,0
#3449,0.21329208395356863,1
#345,0.6478374282341747,1
#3450,0.12960671666669574,0
#3454,0.13540318312224758,0
#3456,0.2161454129340504,0
#346,0.6768212248254972,0
#3460,0.06263926007103396,0
#3461,0.11569613262335189,0
#3465,0.21212645736525723,1
#347,0.11973417951981925,0
#3472,0.13232828939066507,0
#3476,0.16379593466227793,0
#348,0.08437089317298811,0
#3488,0.08276672142866827,0
#349,0.30022599976860004,0
#3490,0.2127757017232212,0
#3494,0.10830900107018322,0
#3496,0.1273276168699923,0
#35,0.3734907256777223,0
#350,0.19671079518399026,0
#3502,0.19964182413565712,0
#3508,0.09910182538623587,0
#351,0.20815516061229686,0
#3510,0.14912326163228387,0
#3511,0.2804615630644838,0
#3513,0.12681195459923167,0
#3517,0.12525552237975304,0
#3518,0.07393813580457642,0
#352,0.25021078438484273,0
#3520,0.19075801387132704,0
#3521,0.09456207046274072,0
#3524,0.24876129760267118,0
#3525,0.09296872283104197,0
#3526,0.40068500221200076,0
#353,0.17506368826748098,0
#3532,0.0733685341395477,0
#3533,0.20499696940804904,0
#354,0.38206042093545417,0
#3543,0.07353041007145258,0
#3547,0.07951197980812766,0
#3548,0.10547731677230239,0
#3549,0.10476660085802174,0
#355,0.4949906899421435,0
#3556,0.6936682813393078,0
#356,0.3025996750649526,0
#3568,0.237283092063195,0
#357,0.8909693399999861,1
#358,0.183098737513785,0
#3581,0.125005454239233,0
#3583,0.19900998800733197,0
#3586,0.22748241499306812,0
#359,0.1909660615613314,0
#3591,0.20940076637382773,0
#3593,0.1327372280508472,0
#3594,0.14533274075927446,0
#3596,0.1045656078620232,0
#36,0.12006084872557092,0
#360,0.10096637000579067,0
#3600,0.18167223434537383,0
#3604,0.059455282375256976,0
#361,0.3587005477828378,0
#3610,0.17061650991719088,0
#3612,0.1999702324079003,0
#3615,0.13685439106035222,0
#3617,0.2228409701930593,0
#3619,0.17467026377665973,0
#362,0.10221288625963602,0
#3621,0.0971807984520909,0
#3623,0.08731915260809618,0
#3624,0.0619606037931863,0
#3625,0.09161773897233139,0
#363,0.13549810976967192,0
#3632,0.08273200600456003,0
#364,0.25791924168840774,0
#365,0.10110302420911856,0
#3658,0.28976717398357427,0
#366,0.7389762438598424,1
#3660,0.1424276188309047,0
#3661,0.14164625578423953,0
#3663,0.13378642294214205,0
#3667,0.09389456621466644,0
#3668,0.15780077544542548,0
#3669,0.06587864355540442,0
#367,0.27046970548691945,0
#3670,0.11401956901669832,0
#3671,0.17329662335182397,0
#3673,0.13276637765377083,0
#3676,0.08636770502140902,0
#368,0.15352465431796064,0
#3680,0.16316380236820674,0
#3686,0.1469283863948529,0
#369,0.2707506940577172,0
#37,0.08851812950589359,0
#370,0.15962168783930086,0
#3703,0.08740228900030546,0
#371,0.24235414790182033,0
#3711,0.10936638440837591,0
#3712,0.05690827273414756,0
#372,0.11232665601368398,0
#3723,0.08068150336312532,0
#3729,0.06127593017873853,0
#373,0.09943682737924592,0
#3730,0.1249731571240029,0
#3738,0.10218151768233054,0
#3739,0.17403517272913413,0
#374,0.3812719984976332,0
#3748,0.13959191286246253,0
#375,0.7624184037523838,1
#3750,0.10410666273825786,0
#3752,0.16995590032066082,0
#3754,0.11561358597559707,0
#3755,0.2189742850659144,0
#376,0.6433829484438278,0
#3762,0.07912591999934829,0
#3763,0.12777605170227346,0
#377,0.13204253009027442,0
#3775,0.29556127479417316,0
#3779,0.327188152885518,0
#378,0.7560089967051618,1
#3780,0.12054946027473801,0
#379,0.14869483909636716,0
#3793,0.14674264104362456,0
#38,0.20788695513872157,0
#380,0.15943341067213337,0
#3801,0.10877961839609948,0
#3802,0.07596352972831391,0
#3807,0.0690982514205894,0
#381,0.26689557421415433,0
#3810,0.0838741842168648,0
#3814,0.7016596849606338,0
#3822,0.08584975198808492,0
#3825,0.07403308302556891,0
#3827,0.07906782915454676,0
#3829,0.13975110709132701,0
#383,0.09270689529781248,0
#3831,0.08466858444347457,0
#3839,0.10409184212306702,0
#384,0.08921359298283409,0
#3840,0.38104924805877627,0
#3846,0.1652384555430122,0
#385,0.3286362829459747,0
#3855,0.13049366103318405,0
#3856,0.0825734839265643,0
#386,0.5180655897177852,0
#3868,0.10812770815547058,0
#387,0.29806091663500456,0
#3870,0.2616759475171675,0
#3874,0.5941872326446783,0
#3875,0.0632804667210902,0
#3877,0.12617905885040223,0
#388,0.3292297160453327,0
#3883,0.19186099857024091,0
#3884,0.09573276772474489,0
#3888,0.2738976096543469,0
#389,0.13030297539086505,0
#3890,0.09605538397016018,0
#3892,0.11329610917375668,0
#3897,0.4715890056720071,0
#39,0.6253903450079416,0
#390,0.3757530818397113,0
#3900,0.20518094964968897,0
#391,0.6430077482996494,0
#392,0.3769793531612457,0
#3925,0.22352216074387038,0
#3927,0.14499328975523526,0
#3929,0.16213115783302137,0
#393,0.15261456267487764,0
#3936,0.10862371655050171,0
#394,0.25778979495609866,0
#3942,0.13662741086857744,0
#3949,0.14612719584688774,0
#395,0.7957610088195747,1
#3952,0.1002727102189028,0
#396,0.16819350165257282,0
#3962,0.2906040172863572,0
#3964,0.15770560365162242,0
#397,0.43195012801339006,0
#398,0.12290853201763048,0
#3981,0.248427545404062,0
#3985,0.13054019982366882,0
#399,0.70644376820584,1
#3994,0.3371089714978312,0
#4,0.16011102615231737,0
#40,0.6253903450079416,0
#400,0.11417792682741887,0
#4003,0.10390669486398985,0
#401,0.0955774044635709,0
#4010,0.2663210659266146,0
#4011,0.08014576091333578,0
#4013,0.09823495124093647,0
#4015,0.0861468888823299,0
#402,0.14351870218681864,0
#4021,0.17282338165518144,0
#4027,0.12877772600066315,0
#403,0.34891741725896225,1
#4031,0.11545470216414205,0
#404,0.2354386315937848,0
#4044,0.156340281453013,0
#405,0.3043250234816872,1
#4054,0.36157801837566544,0
#4055,0.07548693345953374,0
#4058,0.09705256421422703,0
#406,0.21532796542596036,0
#4061,0.12313715545917817,0
#4062,0.15780077544542548,0
#4069,0.1697824660437501,0
#407,0.15942241486545086,0
#4071,0.19720933332651616,0
#4073,0.23957520888455258,0
#4078,0.11007484659488276,0
#408,0.11340608055769333,0
#4081,0.1629558080328594,0
#4084,0.07286633695126221,0
#4085,0.11545905936988556,0
#4089,0.12488055300583643,0
#409,0.14062934518014247,0
#4095,0.08915260249803242,0
#4097,0.2139151509845763,0
#41,0.3161503327949668,0
#410,0.1478893996434018,0
#4101,0.14196855540774037,0
#4105,0.23451588199590753,0
#411,0.11134745104661979,0
#4112,0.2731493794571589,0
#412,0.7832452174626449,1
#4121,0.08291597020139117,0
#4126,0.13276717731791443,0
#4129,0.15646656269861886,0
#413,0.1322409156533003,0
#4132,0.0851406103003197,0
#4133,0.13404006327060186,0
#4137,0.12786051413389424,0
#414,0.3718419675544816,0
#4140,0.21534091065443067,0
#4141,0.21648867723072304,0
#415,0.40250493229126405,0
#4152,0.07006402274001465,0
#416,0.8375978159885773,1
#4160,0.1045838965117632,0
#4165,0.15389435025628206,0
#4168,0.13457889712842674,0
#417,0.322728513967696,0
#4171,0.11191700344112383,0
#4174,0.21806065169733624,0
#418,0.44547196849639936,1
#4184,0.13185782156245912,0
#419,0.25250590004144685,0
#4190,0.11862280549060078,0
#42,0.1796998736286335,0
#420,0.1377421356690066,0
#4202,0.4568541306659802,0
#421,0.2585614536180526,0
#4212,0.3631787977842852,0
#4217,0.1980682994674511,0
#4219,0.13073269494843923,0
#4222,0.14103680595975956,0
#4227,0.0977340763516367,0
#423,0.5935978454815686,1
#4230,0.06824430984777766,0
#424,0.3387667796719878,0
#425,0.3444801118919966,0
#4252,0.08159243432072019,0
#4253,0.13536275580398327,0
#4254,0.22395630063168423,0
#4255,0.6341864273033763,0
#4256,0.06243845734710519,0
#4257,0.17273869855449878,0
#426,0.1973801385532631,0
#4260,0.10134149627669085,0
#4266,0.0940351037669651,0
#4267,0.5965606156935219,0
#4268,0.1679243158997021,0
#4269,0.12548078883904068,0
#427,0.5182122758159716,1
#428,0.16307959085709509,0
#4281,0.10191881501432211,0
#4287,0.2547494908936134,0
#429,0.18012219491523784,0
#4291,0.24652291928674913,0
#4292,0.09531526887405714,0
#4295,0.14755929644029805,0
#4296,0.10501181397074226,0
#43,0.8970606334193615,1
#430,0.5613667412709735,1
#431,0.2520472468661485,0
#4313,0.11774914383930844,0
#4319,0.18085369448165312,0
#432,0.13505333936588884,0
#4324,0.2848082663385933,0
#433,0.13487465506109866,0
#4330,0.1526378871734793,0
#4331,0.1531176889003521,0
#4333,0.13989685809113464,0
#4334,0.12812190436628038,0
#4338,0.0979996029311058,0
#434,0.5936106149673616,1
#4341,0.21083409146653248,0
#4343,0.07862150060867239,0
#435,0.09618883806911262,0
#4350,0.6104087049825517,0
#4354,0.1507546773511838,0
#4355,0.08979271783255398,0
#4358,0.1405041552440359,0
#436,0.44892546731919475,0
#4362,0.14712733389440438,0
#4364,0.5572591307793047,0
#437,0.18686467580877286,0
#4371,0.36814998857086834,0
#4374,0.11444391549477495,0
#4375,0.47823263022645845,0
#438,0.09619801968053002,0
#4380,0.11568966778540266,0
#4387,0.18316848775703204,0
#439,0.8060225245639092,0
#4390,0.2133891278503329,0
#4392,0.1419727392467042,0
#4399,0.10010357899092616,0
#44,0.10614001450139655,0
#440,0.14556626948818074,0
#4403,0.1649442771960141,0
#4409,0.07602356696551064,0
#441,0.8401162974318336,1
#4415,0.1306658404699646,0
#442,0.13586454050226127,0
#4420,0.09066500504828293,0
#4422,0.1354133108961108,0
#4424,0.10608105460883274,0
#4429,0.3141686084491122,0
#443,0.6834764431824929,1
#4436,0.15469744894246557,0
#444,0.29693017870147326,1
#4442,0.5118921806440327,0
#4444,0.15730233944728406,0
#445,0.612410435895224,0
#4455,0.5288482310691002,0
#4457,0.17798313107613495,0
#446,0.09490580428310927,0
#4463,0.32751835014812264,0
#4464,0.10784125570071396,0
#447,0.1008828083907044,0
#4471,0.17430521409098573,0
#4472,0.10847093880270234,0
#4475,0.12182566019203618,0
#4476,0.07950431611304128,0
#4479,0.46701721155953707,0
#448,0.17625476539637405,0
#4480,0.09690083099249837,0
#4487,0.1726172516216718,0
#449,0.1618750856042709,0
#4491,0.08588746778247046,0
#4493,0.12751529513502854,0
#4494,0.1156495808935393,0
#45,0.34320942909374164,0
#450,0.3930343039185942,0
#4502,0.2275909307456446,0
#4507,0.13883368392938486,0
#451,0.17926702616379295,0
#452,0.1383417571110354,0
#4522,0.15520590885750454,0
#4524,0.10091178569083063,0
#4526,0.10266756199184253,0
#4527,0.10603258074230217,0
#453,0.19399022046921796,0
#454,0.0915748464509075,0
#455,0.19046707882295077,0
#456,0.6691235352794642,1
#457,0.15053594163102108,0
#458,0.2525738913761186,0
#459,0.12288933511456797,0
#46,0.1660192907234475,0
#460,0.5471815003433949,1
#461,0.16719615937325252,0
#462,0.14401762645652164,0
#463,0.6302278470916562,0
#464,0.28424330579007223,0
#465,0.33859924695891463,0
#466,0.46401506397662295,1
#467,0.08877160030888077,0
#468,0.1858190682257225,0
#469,0.6900162851068927,0
#47,0.2822131691533532,0
#470,0.7568531464471341,1
#471,0.3896970694210584,0
#472,0.1306056847696741,0
#473,0.4926944036214064,1
#474,0.6348805481270555,0
#475,0.16009295868084217,0
#476,0.08991596312457334,0
#477,0.24344398067778528,0
#478,0.8262804886895437,1
#479,0.0848136043364994,0
#48,0.43992624392737967,0
#480,0.08325843650841015,0
#481,0.06928923942387381,0
#482,0.5631580513298348,1
#483,0.37282050646565046,1
#484,0.1587755040763373,0
#485,0.13735504879936525,0
#486,0.422947145511865,1
#487,0.2176386062152462,1
#488,0.2418664361650366,1
#489,0.18705394738963876,0
#49,0.2225759482151698,0
#490,0.16654931095920958,0
#491,0.44244642372648313,0
#492,0.1949355038911886,0
#493,0.294356267120611,0
#494,0.09574773381514058,0
#495,0.8680553987128218,1
#496,0.5797799959672301,1
#497,0.1137296797561037,0
#498,0.1910781274478048,0
#499,0.3250495083199612,0
#5,0.8002026514120945,0
#50,0.32665154980154787,0
#500,0.09447836897426,0
#501,0.0792392744228252,0
#502,0.5721283344128696,0
#503,0.09272402837811887,0
#504,0.19911751450564621,0
#505,0.09002298948363048,0
#506,0.13971663190980024,0
#507,0.07865327923860989,0
#508,0.08536112506456868,0
#509,0.09368303655554946,0
#51,0.5071173377348738,1
#510,0.12237340078739857,0
#511,0.4089722606031192,0
#512,0.27030914397696526,0
#513,0.12672661790901457,0
#514,0.19093651531399305,0
#515,0.10576086790549734,0
#516,0.12906458730007883,0
#517,0.06436202778622796,0
#518,0.1283849460100401,0
#519,0.10004148530641348,0
#52,0.5629081238879448,1
#520,0.1484539883921646,0
#521,0.1275105605739035,0
#522,0.07683329154053709,0
#523,0.33219385428963344,0
#524,0.04880603188729593,0
#525,0.16225881315004964,0
#526,0.17507459037276704,0
#527,0.15494817003709876,0
#528,0.2692525560786621,0
#529,0.11616835136659591,0
#53,0.26851677092610143,0
#530,0.41613968221296666,0
#531,0.21384031218542376,0
#532,0.13474381683548678,0
#533,0.16959180655999714,0
#534,0.12309887215891545,0
#535,0.17358993541474335,0
#536,0.22577665426157664,0
#537,0.09054672911920027,0
#538,0.08683798210917153,0
#539,0.12793402155807546,0
#54,0.11415932038056442,0
#540,0.1820074934217159,0
#541,0.13111489329539505,0
#542,0.14529174944676057,0
#543,0.10301738360483181,0
#544,0.1458008112795506,0
#545,0.08321970823095358,0
#546,0.1797453558843348,0
#547,0.09815713384813614,0
#548,0.13163132042569328,0
#549,0.21084074454922838,0
#55,0.14365199800388762,0
#550,0.1006123189429366,0
#551,0.424457526389985,0
#552,0.09773281778450117,0
#553,0.3165096657925574,0
#554,0.335294059410693,0
#555,0.10934350827337386,0
#556,0.10687519492321616,0
#557,0.06835929409007951,0
#558,0.15691962617889876,0
#559,0.08278424115547615,0
#56,0.17544530711697923,0
#560,0.1199912767841359,0
#561,0.13097513315971773,0
#562,0.30740310983534874,0
#563,0.11969611559266212,0
#564,0.27174256358639703,0
#565,0.7099695514401112,1
#566,0.17998384977447932,0
#567,0.4038868531747665,0
#568,0.4326034667072572,1
#569,0.21611214087920863,0
#57,0.4592613854868186,1
#570,0.11114297989215753,0
#571,0.6161952494601062,0
#572,0.19750273248368544,0
#573,0.5937918092186766,0
#574,0.22818100240396375,0
#575,0.12376051479767264,0
#576,0.2135784279134835,0
#577,0.3014873372384468,0
#578,0.0831216873097145,0
#579,0.12122306670285783,0
#58,0.2674246150667815,0
#580,0.5199986645250417,0
#581,0.46703965843725925,0
#582,0.08081373241971097,0
#583,0.34191443880381894,0
#584,0.1316719198805389,0
#585,0.3185298668398998,0
#586,0.0834809065914509,0
#587,0.10591705497148705,0
#588,0.09080736825443032,0
#589,0.4250784646857937,0
#59,0.1388609911472744,0
#590,0.10744394849758312,0
#591,0.1253680260059633,0
#592,0.3595035099793928,0
#593,0.2839621420066445,0
#594,0.15751910754108664,0
#595,0.15657105936725182,0
#596,0.06436483004816777,0
#597,0.22741404106253607,0
#598,0.14104228033867772,0
#599,0.09221459487202896,0
#6,0.7716059028246023,0
#60,0.20076537342049794,0
#600,0.2378246778717793,0
#602,0.6725245011862545,0
#603,0.20671015188182346,0
#604,0.16989710055927254,0
#605,0.1294457042630192,0
#606,0.6466669660986448,1
#607,0.2815834190123423,0
#608,0.16432855410577138,0
#609,0.12212096022122908,0
#61,0.1719710137096984,0
#610,0.108155350183388,0
#611,0.3863003181706754,0
#612,0.11220038788657699,0
#613,0.26225277054835006,0
#614,0.5748383675884895,1
#615,0.10085010975545589,0
#616,0.2769348782737016,0
#617,0.10832561277161708,0
#618,0.33028450012511285,0
#619,0.133751298570501,0
#62,0.10382037546948064,0
#620,0.2995667310889298,1
#621,0.1414175185202631,0
#622,0.3393390305505353,0
#623,0.09019781889587368,0
#624,0.36297831070897435,0
#625,0.338525866874089,0
#626,0.24221523981785784,0
#627,0.44808921191869594,1
#628,0.11957226530636576,0
#629,0.11361511843207198,0
#63,0.7367473902716569,1
#630,0.6990160847156992,0
#631,0.08137183563505435,0
#632,0.4146685549606601,0
#633,0.09634545343183062,0
#634,0.0681687366353974,0
#635,0.06293305884298539,0
#636,0.1329798856283188,0
#637,0.19785009648790544,0
#638,0.15901927824036152,0
#639,0.1637951282530118,0
#64,0.6877995791892632,1
#640,0.08150403818390038,0
#641,0.13696597167307742,0
#642,0.10205817170545543,0
#643,0.689999568423179,1
#644,0.15282733151895367,0
#645,0.1377751709267854,0
#646,0.05718168969064004,0
#647,0.10372288936290358,0
#648,0.09625662252267532,0
#649,0.3215315205140873,0
#65,0.4379143249671395,0
#650,0.053198389792970625,0
#651,0.12551125336016658,0
#652,0.08818416811766035,0
#653,0.13301512683558633,0
#654,0.26484270366203105,0
#655,0.22005104113394175,0
#656,0.10708585892675422,0
#657,0.12782169385885728,0
#658,0.0823259005767813,0
#659,0.13035275467134674,0
#66,0.33047180375662377,0
#660,0.057366165974963364,0
#661,0.13660102083516784,0
#662,0.06812465028081105,0
#663,0.1633559990541517,0
#664,0.1379423782289096,0
#665,0.12806569602276247,0
#666,0.16494269061137762,0
#667,0.27131802182088194,0
#668,0.19771245410011215,0
#669,0.09338381262533679,0
#67,0.7199268110648681,1
#670,0.14012137234559788,0
#671,0.06412472920461475,0
#672,0.09067175085612582,0
#673,0.08296093646680816,0
#674,0.14196047613119492,0
#675,0.0867441473634462,0
#676,0.3560675548849708,0
#677,0.0852887555216169,0
#678,0.10897440055184016,0
#679,0.14928181607353355,0
#68,0.31321564515673406,0
#680,0.06182766477743336,0
#681,0.09724069341437225,0
#682,0.13554107141211894,0
#683,0.13333869623383665,0
#684,0.17630057089652257,0
#685,0.18545060496662213,0
#686,0.10188146570363701,0
#687,0.20504454093206953,0
#688,0.18932932925321597,0
#689,0.11915106877756305,0
#69,0.21288475726149467,0
#690,0.1620441668807897,0
#691,0.07667487844925866,0
#692,0.09732377778933735,0
#693,0.16391257526180603,0
#694,0.22302300040439188,0
#695,0.09317754830600385,0
#696,0.13824093621202033,0
#697,0.15070706047386648,0
#698,0.15661913676468664,0
#699,0.6479181252523711,0
#7,0.1948590376397413,0
#70,0.17475994122839825,0
#700,0.17012753545255527,0
#701,0.1601752911755653,0
